,Genus,Species,Subspecies,Txid,GT,Min,Max,GR,Source
229,Shigella,dysenteriae,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137043/
230,Shigella,boydii,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137104/
231,Shigella,boydii,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137108/
232,Shigella,boydii,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137109/
233,None,None,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137152/
234,Shigella,flexneri,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137186/
235,Shigella,flexneri,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137190/
236,Shigella,boydii,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137192/
237,Shigella,flexneri,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137262/
238,Shigella,flexneri,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137306/
239,Shigella,dysenteriae,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137393/
240,Shigella,dysenteriae,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137398/
241,Shigella,boydii,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137768/
242,Shigella,boydii,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137769/
243,Shigella,dysenteriae,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138456/
244,Shigella,dysenteriae,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138512/
245,Shigella,dysenteriae,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138544/
246,Shigella,boydii,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138575/
247,Shigella,boydii,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138576/
248,Shigella,boydii,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138591/
249,Shigella,boydii,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138593/
250,Shigella,flexneri,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138629/
251,Shigella,flexneri,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138828/
252,Shigella,boydii,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138842/
253,Shigella,boydii,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138844/
254,Shigella,boydii,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138845/
255,Shigella,dysenteriae,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139001/
256,Shigella,dysenteriae,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139003/
257,Shigella,dysenteriae,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139005/
258,Shigella,dysenteriae,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139006/
259,Mycoplasma,arginini,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8594/
260,Mycoplasma,arthritidis,None,243272,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8595/
261,Mycoplasma,bovirhinis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8596/
262,Mycoplasma,bovis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8597/
263,Mycoplasma,bovoculi,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8598/
264,Mycoplasma,californicum,None,2113,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8599/
265,Mycoplasma,dispar,None,86660,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8600/
266,Mycoplasma,fastidiosum,None,92758,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8601/
267,Mycoplasma,fermentans,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8602/
268,Mycoplasma,gallinarum,None,29557,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8603/
269,Mycoplasma,gallisepticum,None,2096,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8604/
270,Mycoplasma,genitalium,None,2097,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8605/
271,Mycoplasma,hominis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8606/
272,Mycoplasma,hominis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8607/
273,Mycoplasma,hyorhinis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8608/
274,Mycoplasma,hyorhinis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8609/
275,Mycoplasma,meleagridis,None,29561,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8610/
276,Mycoplasma,mycoides,capri,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8611/
277,Mycoplasma,orale,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8612/
278,Mycoplasma,orale,None,2121,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8613/
279,Mycoplasma,pneumoniae,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8614/
280,Mycoplasma,pneumoniae,None,722438,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8615/
281,Mycoplasma,pneumoniae,None,1238993,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8616/
282,Mycoplasma,pulmonis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8617/
283,Mycoplasma,sualvi,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8618/
284,Mycoplasma,synoviae,None,262723,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8619/
285,Mycoplasma,penetrans,None,28227,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8620/
286,Mycoplasma,cottewii,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8621/
287,Mycoplasma,yeatsii,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8622/
288,Mycoplasma,adleri,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8623/
289,Mycoplasma,sturni,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8624/
290,Mycoplasma,lagogenitalium,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8625/
291,Mycoplasma,microti,None,38746,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8626/
292,Mycoplasma,leachii,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8627/
293,Mycoplasma,mucosicanis,None,None,25-42,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8628/
294,Mycoplasma,neophronis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8629/
295,Mycoplasma,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/23140/
296,Mycoplasma,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/23141/
297,Mycoplasma,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/23142/
298,Mycoplasma,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/23143/
299,Mycoplasma,sp.,None,None,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/23144/
300,Mycoplasma,sp.,None,None,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/23145/
301,Mycoplasma,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/23146/
302,Mycoplasma,feriruminatoris,None,1179777,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/24239/
303,Mycoplasma,amphoriforme,None,572419,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/134102/
304,Mycoplasma,buccale,None,None,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/134432/
305,Mycoplasma,gallisepticum,None,None,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/134828/
306,Mycoplasma,auris,None,None,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/135139/
307,Mycoplasma,primatum,None,None,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/135912/
308,Mycoplasma,capricolum,capricolum,None,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/136325/
309,Mycoplasma,arthritidis,None,None,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137276/
310,Mycoplasma,agalactiae,None,None,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137382/
311,Mycoplasma,arthritidis,None,None,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138090/
312,Mycoplasma,mycoides,mycoides,None,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138446/
313,Mycoplasma,neurolyticum,None,None,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138491/
314,Mycoplasma,arthritidis,None,None,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138612/
315,Mycoplasma,mycoides,mycoides,None,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139046/
316,Mycoplasma,arthritidis,None,None,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139184/
317,Mycoplasma,arginini,None,None,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139433/
318,Mycoplasma,fermentans,None,None,37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139575/
319,Mycoplasma,tullyi,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140022/
320,Mycoplasma,ciconiae,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140231/
321,Mycoplasma,ciconiae,None,561067,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140232/
322,Mycoplasma,ciconiae,None,561067,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140233/
323,Mycoplasma,ciconiae,None,561067,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140234/
324,Mycoplasma,ciconiae,None,561067,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140235/
325,Mycoplasma,ciconiae,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140236/
326,Scardovia,inopinata,None,1150468,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1763/
327,Scardovia,inopinata,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1764/
328,Scardovia,wiggsiae,None,230143,35,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1765/
329,Myroides,odoratus,None,256,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5620/
330,Myroides,odoratus,None,929704,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5621/
331,Myroides,profundi,None,480520,15-20,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5622/
332,Myroides,marinus,None,703342,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5623/
333,Myroides,phaeus,None,702745,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5624/
334,Myroides,guanonis,None,1150112,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/24032/
335,Myroides,xuanwuensis,None,1324934,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/130327/
336,Myroides,indicus,None,1323422,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/131511/
337,Myroides,pelagicus,None,None,10-37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/134199/
338,Myroides,odoratimimus,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/135149/
339,Myroides,odoratimimus,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/135154/
340,Myroides,odoratimimus,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/135504/
341,Myroides,odoratimimus,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/136157/
342,Myroides,odoratimimus,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/136160/
343,Myroides,odoratimimus,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/136162/
344,Myroides,odoratimimus,None,None,25,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137025/
345,Myroides,odoratimimus,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137148/
346,Myroides,odoratimimus,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137835/
347,Myroides,odoratus,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138170/
348,Myroides,odoratimimus,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138182/
349,Myroides,odoratimimus,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139002/
350,Myroides,odoratus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139709/
351,Myroides,odoratus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139710/
352,Myroides,odoratus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139711/
353,Myroides,odoratus,None,929704,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139712/
354,Myroides,odoratus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139713/
355,Myroides,odoratus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139714/
356,Myroides,odoratus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139715/
357,Myroides,odoratus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139716/
358,Myroides,odoratus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139717/
359,Myroides,odoratus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139718/
360,Myroides,odoratus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139719/
361,Myroides,odoratus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139720/
362,Myroides,odoratus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139721/
363,Myroides,odoratus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139722/
364,Myroides,odoratus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139723/
365,Myroides,odoratus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139724/
366,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139943/
367,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139944/
368,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139945/
369,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139946/
370,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139947/
371,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139948/
372,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139949/
373,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139950/
374,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139951/
375,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139952/
376,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139953/
377,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139954/
378,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139955/
379,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139956/
380,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139957/
381,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139958/
382,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139959/
383,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139960/
384,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139961/
385,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139962/
386,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139963/
387,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139964/
388,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139965/
389,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139966/
390,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139967/
391,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139968/
392,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139969/
393,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139970/
394,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139971/
395,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139972/
396,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139973/
397,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139974/
398,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139975/
399,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139976/
400,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139977/
401,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139978/
402,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139979/
403,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139980/
404,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139981/
405,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139982/
406,Myroides,odoratimimus,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139983/
